URL,Date,Tweet,Username
https://twitter.com/iga_massardi/status/1660204352680890369,2023-05-21 08:42:17+00:00,"War tiket Konser Idol Kpop ❎️
War tiket Coldplay ❎️
War tiket Indonesia vs Argentina ❎️
War Majalah Bobo ✅️",MediaKomando
https://twitter.com/tvOneNews/status/1660421859933044738,2023-05-21 23:06:35+00:00,@fajarnugros Dikit2 LGbT. Kayak coldplay tuh konser trus kampanye lgbt di indonesia. Kalo soal ngedukung LgBt lah artis LN sono mayoritas emang ngedukung lGBT kok. Kan disana lgbt normal. Tp bkn berarti mereka akan kampanye lgbt di indonesia pas konser. Suka aneh2 dam cari perkara aja tuh org,mediaindonesia
https://twitter.com/geloraco/status/1660451991116730373,2023-05-22 01:06:19+00:00,Hiruk-pikuk konser band Coldplay yang akan digelar di Indonesia pada November 2023 bukan hanya datang dari para penggemar. Ormas keagamaan ramai-ramai menolak konser tersebut karena Coldplay dianggap ateis dan dukung LGBT #Coldplay #konsercoldplay https://t.co/IFZ5EXT5b2,WaspadaOnline
https://twitter.com/tvOneNews/status/1660497010007605248,2023-05-22 04:05:12+00:00,Coldplay akan Gelar Konser di Singapura selama Empat Hari Awal 2024 https://t.co/Gwpg5UtSvt,jabarekspres
https://twitter.com/Toni7216/status/1660498322996727808,2023-05-22 04:10:25+00:00,@handokotjung @PNS_Garis_Lucu Gw agk mikir laen nih. Apa mungkin Spore bsa dpt 4 hr krn ada potensi besar klo Coldplay BATAL KONSER di GBK ?,kompascom
https://twitter.com/Prambors/status/1660517102019829762,2023-05-22 05:25:02+00:00,Profil Rahmania Astrini yang Jadi Special Guest Konser Coldplay #TempoSeleb https://t.co/TInJKrhr3d,tomiazami
https://twitter.com/AyaniMel/status/1660777320603582465,2023-05-22 22:39:03+00:00,Sedangkan warga Indonesia ada banyak yang LGBT. Menurut gua dari pada nolak coldplay mending desak DPR untuk buat undang-undang yang mengatur LGBT. Terlaku reactive terhadap sesuatu menunjukkan keterancaman pihak tertentu.,JurnalNews_ID
https://twitter.com/AyaniMel/status/1660780512359899136,2023-05-22 22:51:44+00:00,"HI, Chris! Meski Dituding Dukung LGBT, Vokalis Coldplay Menyapa Penggemar Indonesia dengan Berkata Ini https://t.co/c5uP2M46vo",mielleroscente
https://twitter.com/BennyValentinus/status/1660817240990814210,2023-05-23 01:17:41+00:00,"Nonton Coldplay? aku malah pengen nonton konser ambyar Alm Didi kempot, dulu sempet ada agenda tournya Alhamdulillah kota kecil ini masuk list tapi Allah berkehendak lain. 🥺 https://t.co/15UXNgy70u",radarjabar_id
https://twitter.com/arasocunet/status/1660844188051619840,2023-05-23 03:04:46+00:00,"@kegblgnunfaedh Emg klo coldplay nurut in gk jdi konser di indo,yg dukung lgbt sma yg ateis di Indonesia bkal ilang gitu? Kek nya dari jaman blum ada gembar gembor coldplay mau konser lgbt ama ateis msih pda merajarela deh🥴",detikcom
https://twitter.com/volumediaspace/status/1660858089875341313,2023-05-23 04:00:00+00:00,"Messi gajadi dateng ke Indonesia ✔️
Aldi taher gantiin Chris martin di tour Coldplay Indo (?)",chijekedua
https://twitter.com/SangMercusuar9/status/1660862871633534976,2023-05-23 04:19:00+00:00,"OPEN TRIP
ONE OK ROCK
Luxury Disease Asia Tour 2023 in Jakarta
🗓 28-29-30 September 2023
📍 Beach City Internasional Stadium
💰 Rp420.000 (include all in poster)
Akhirnyaa ditunggu-tunggu setelah 3 tahun lamanya, Taka dkk ngadain konser di Indonesia!! 🤧🥺 https://t.co/yT049RZzVq",Klikminime
https://twitter.com/yangmi3prnew/status/1660916195879419906,2023-05-23 07:50:54+00:00,Coldplay makin seperti Queen. Coldplay tour 2023 konon listriknya menggunakan solar cel. Kalau U2 mencekal Indonesia tidak sebagai salah satu tujuan tour dengan alasan HAM tetapi Coldplay tidak berani mencekal Indonesia sebagai daftar list tujuan tour padahal,bunnygurl95
https://twitter.com/mediaindonesia/status/1660948072845934598,2023-05-23 09:57:34+00:00,"Tumben ada tweet tentang anti LGBT tapi komen dari netizens Indonesia rame-rame nyerang yang anti.
Coldplay 👏👏👏",waybackintooppa
https://twitter.com/verybulux/status/1660971974024376321,2023-05-23 11:32:32+00:00,@ylkth07 Akuu sukaa.. menurut ku enakk. 😆🤣desk rasa ini lebih dominan kek rasa Nori.,waybackintooppa
https://twitter.com/muammarbdmn/status/1661034433699516421,2023-05-23 15:40:44+00:00,"Terima kasih teman-teman yang udah voting!
Tinggal berdoa bareng, semoga ada yang dipilih buat kolaborasi bareng waktu @coldplay konser di Indonesia. | Mata Najwa https://t.co/wkjAKg3Mz9",kimdiTaehyung
https://twitter.com/geloraco/status/1661229826630451200,2023-05-24 04:37:09+00:00,"Manfaatkan Coldplay Konser 4 Hari di Singapura, Sandiaga Uno Ingin Buatkan Paket Wisata di Kepri #TempoTravel https://t.co/uHyNWXDwVU",MataNajwa
https://twitter.com/OposisiCerdas/status/1661304983428677633,2023-05-24 09:35:48+00:00,Rahmania Astrini Jadi Special Guest Konser Coldplay di Jakarta https://t.co/eVlysxYbzs,SnFlwrss
https://twitter.com/MediaKomando/status/1661327606967582720,2023-05-24 11:05:42+00:00,Hasil voting dari mbak Nana @NajwaShihab dan Tim @MataNajwa sudah rilis! Siapa musisi favorite kalian yang kalian jagokan untuk berkolaborasi dengan @coldplay di #ColdplayJakarta 🇮🇩? ATAU ada musisi lain yang kalian jagokan 👀👀! https://t.co/Efya1w40DR,IDNTimes
https://twitter.com/brother_djon/status/1661680812495114240,2023-05-25 10:29:12+00:00,"Aldi Taher Gelar Konser ""Forplay: Tribute to Coldplay"", Tiket Seharga Rp100 Juta Sold Out https://t.co/FrCtIUKKRu",IDWantsColdplay
https://twitter.com/cagubnyinyir2/status/1661700667101294596,2023-05-25 11:48:06+00:00,"Happy denger kabar Paul masuk list musisi Coldplay konser di Indonesia. Wish you luck pauli 🖤🖤
#NyomanPaulxColdPlay
#NyomanPaul https://t.co/DJM03LLvC5",KompasTV
https://twitter.com/RaggieJessy/status/1661723792081829889,2023-05-25 13:20:00+00:00,PA 212 Tak Sudi Coldplay yang Dinilai Pro LGBT Datang ke Indonesia: Sesama Jenis kok Kawin? Ini Lebih dari Binatang.. https://t.co/ujMggb5jmr,amanwuhuu
https://twitter.com/ibjela/status/1662060279289761795,2023-05-26 11:37:04+00:00,@Suka_Riweuh @IDWantsColdplay @NajwaShihab @MataNajwa @coldplay Itu yang juara Indonesia Idol,hafiizh_aa
https://twitter.com/lalahstore/status/1662125341748629505,2023-05-26 15:55:36+00:00,@ylkth07 Ini kamu beli di kfc manaa?? Kfc cipondoh ada ga yaaa,indozonemedia
https://twitter.com/hurryKoRn/status/1662142389274939393,2023-05-26 17:03:21+00:00,"Jangan lupaa mampir mampir kesini yakkk https://t.co/FRnAJ9f2vW
Sudah rilis episode 128 Iseng Podcast",HadramiSupra
https://twitter.com/R4den_Mahasura/status/1662230895145922560,2023-05-26 22:55:02+00:00,"Indonesian Ulema Council (MUI): Coldplay should not perform in Indonesia because they support LGBT! https://t.co/tA6UjwvJev
Meanwhile, Coldplay ticket sales...",HadramiSupra
https://twitter.com/VincentiusLee17/status/1662428307961569281,2023-05-27 11:59:29+00:00,"Spotify nya jangan lupaa yaa.. https://t.co/FWDKTg1X57
Kali ini kita nyesponsorin ORANAMIN C. Mayann exposure buat merekaaa kannn",shcoolst
https://twitter.com/VincentiusLee17/status/1662450155633934340,2023-05-27 13:26:18+00:00,@tanyakanrl dapat hiburan si paling duta coldplay indonesia 🙏 aldi taher nyanyi lagu coldplay tp pake kaos tulisan i ♡ kaesang aja udah aneh 😭 https://t.co/jmuYqkAZUd,BTSARMYcasa
https://twitter.com/Efunkthebetroe1/status/1662629943287889920,2023-05-28 01:20:43+00:00,"Selain Singapura, Coldplay Bakal Konser di Filipina dan Thailand https://t.co/CVPgI2YatP",kompascom
https://twitter.com/wennit1/status/1663054459302449152,2023-05-29 05:27:35+00:00,"Sandiaga Uno. Pastikan Coldplay Tetap Manggung di Indonesia Meski Dituding Dukung LGBT dan Diancam PA 212, Ini Katanya... https://t.co/GL1Waq02Og",kompascom
https://twitter.com/cokro_tv/status/1663105435552083968,2023-05-29 08:50:09+00:00,"Rahmania Astrini Terpilih Jadi Pembuka Konser Coldplay
https://t.co/RrXOubfO0v",derasdotid
https://twitter.com/rv_skyview/status/1663158309992693761,2023-05-29 12:20:15+00:00,Polisi menangkap mahasiswa pelaku penipuan tiket Coldplay. Dia berdalih menipu karena pernah ditipu tiket konser BLACKPINK. https://t.co/J8H6L03Khe,KompasEnt
https://twitter.com/accdua_/status/1663164637972697088,2023-05-29 12:45:24+00:00,"Ramai jadi sorotan Aldi Taher bakal gelar konser yang bertajuk ""Forplay : Tribute to Codplay"" di Bengkel Space pada 3 juli 2023 mendatang.
Penjualan tiket presale dan VIP Sofa dibuka pada hari ini, sabtu (10/6). Dikabarkan semua tiket habis terjual.
#Aldi #Coldplay #konser https://t.co/AbG7Uv3ywd",ardianfrmnsyah
https://twitter.com/muchlis_ar/status/1663419587592060929,2023-05-30 05:38:29+00:00,Berikut Jadwal dan Harga Tiket Konser Coldplay di Singapura! Baca Selengkapnya : https://t.co/GB3D1FUhLl,ardianfrmnsyah
https://twitter.com/Ockysaputraa/status/1663667659626676224,2023-05-30 22:04:14+00:00,@Box2BoxBola @leoparadizo Chris Martin belum bisa dipastikan juga hadir dalam tour Coldplay ke Indonesia karena penyakit amandel baru2 ini akibat kebanyakan makan cireng dan kemungkinan digantikan Aldi Taher,Frimawan
https://twitter.com/hellosandraaa23/status/1664212183524466688,2023-06-01 10:07:58+00:00,"War tiket Coldplay ❌
War tiket eminem (kalo tour ke indonesia, AMIN) ✅✅✅✅",kompascom
https://twitter.com/hmja_febUNS/status/1664536709944725504,2023-06-02 07:37:31+00:00,"@republikaonline Disini LGBT dapat kepuasan.Akan ketemu dgn group LGBT Coldplay.Tokoh Chris Martin hadir dgn kibaran bendera Pelangi.Gak kebayang, betapa penganut LGBT di Indonesia akan HISTERIS abis ketemu idolanya.Ticket 11juta murah,sepadan dan memuaskan.
Ih kamu...ember.",AnakLobster
https://twitter.com/BukanJuanda/status/1666519568578396160,2023-06-07 18:56:42+00:00,"Messi tidak ikut tim Argentina ketika melawan Indonesia di GBK 19 Juni nanti. Sebagai gantinya, Messi akan datang ke Indonesia bulan November nanti bersama Coldplay.
Sumber: Waras (Grogol, Jakarta Barat)",garinp4
https://twitter.com/Ono_World/status/1667045631314231301,2023-06-09 05:47:05+00:00,"🧡 OPEN JASTIP/JASWAR REX ORANGE COUNTY LIVE IN JAKARTA 2023 🧡
🧡 Fee : 185.000/tix
🧡 DP : 50.000/tix
🧡 Tidak sampai fisik 🧡 Pakai data pribadi 🧡 Coldplay dapat 18 tix
wts jastip war rex orange county #zonaba #zonauang #jastipwar https://t.co/iLjNtJsZNj",adri_7i
https://twitter.com/MediaKomando/status/1667336806772396032,2023-06-10 01:04:07+00:00,Top 3 Tekno: Komen Warganet Soal Coldplay Konser 4 Hari di Singapura hingga Onic Esports Kalahkan Outplay di MSC 2023 https://t.co/ThxyKeXUTV,Fairly_Lucal
https://twitter.com/mediaindonesia/status/1667353403239063558,2023-06-10 02:10:03+00:00,"@FaktaSepakbola @leoparadizo terus nanti pas Coldplay ke Indonesia,Chris Martin ga ikut juga",tamizhraa_
https://twitter.com/WaspadaOnline/status/1667354364481085442,2023-06-10 02:13:53+00:00,"Messi ngga ikut ke indonesia ngga apa², sepakbola itu tim, Argentina tetap main walau tanpa messi, itu yg terpenting😎
Asal jangan di tolak aja. keg MUI, ngomentari Coldplay🤭
Aldi taher juga bisa😂
https://t.co/nrGnGF836a",rentaltuyulscnd
https://twitter.com/jabarekspres/status/1667362267623735296,2023-06-10 02:45:17+00:00,"Jelang Konser Coldplay di Singapura, Sandiaga Uno akan Siapkan Paket Wisata Selama 4 Hari https://t.co/kh2FTR3dHL",terhaechanie
https://twitter.com/kompascom/status/1667365603886387206,2023-06-10 02:58:32+00:00,"WTS CAT 3, ATAS NAMA PRIBADI
4,8jt
dijual karena 1 org batal, kemarin ambil 8 ticket.
#coldplayinjakarta #coldplayinJKT #coldplayindonesia #coldplay #Coldplay https://t.co/jnV0pfrPnn",AmirKhir
https://twitter.com/tomiazami/status/1667369611980046336,2023-06-10 03:14:28+00:00,@IDWantsColdplay @coldplay coldplay mending kt gue tour keliling indonesia dah,medcom_id
https://twitter.com/JurnalNews_ID/status/1667370876655005696,2023-06-10 03:19:29+00:00,"Profil Rahmania Astrini, Special Guest Konser Coldplay di Jakarta https://t.co/3XVxpmB9U1",tribunkaltim
https://twitter.com/mielleroscente/status/1667371745689628673,2023-06-10 03:22:57+00:00,@fazirulsafwan @alifabdazis @CikJidy @PASPusat @SanusiMNor Borang ahli PAS tolak Coldplay ada lagi? Nak isi borang lah hmmmm,Rin322151437
https://twitter.com/radarjabar_id/status/1667382699479408640,2023-06-10 04:06:28+00:00,"Band Coldplay menambah jadwal tur Asia mereka pada tahun 2024 mendatang. Di Singapura, Coldplay akan melakukan tur selama empat hari.
Via: @detiksumut_ https://t.co/8tCffNDNRT",RagamIndones1a
https://twitter.com/detikcom/status/1667384089987383298,2023-06-10 04:12:00+00:00,"Biodata-Profil Rahmania Astrini, Guest Star Konser Coldplay Jakarta https://t.co/EjNwK8lcEa",lasugarcrush13
https://twitter.com/chijekedua/status/1667387758653104128,2023-06-10 04:26:34+00:00,"Skin terpercaya untuk kulit Indonesia 🥰
#DissyBling #SkinCare #DissyBlingBagiBagiTiket #Coldplay #CAT5 #MendingBeliDissyBlingSkinCare https://t.co/7Wz0lrKWWU",OrangHotel
https://twitter.com/Klikminime/status/1667392319514095616,2023-06-10 04:44:42+00:00,@idextratime Nonton argentina tanpa messi itu seperti nonton konser coldplay tapi vokalisnya diganti aldi taher .,jkt48ngidoll
https://twitter.com/bunnygurl95/status/1667413927167393792,2023-06-10 06:10:33+00:00,"WTS Tiket Coldplay Festival
Langsung dm harga tawaran aja, cocok angkut. Di utamain yg beli 4 tiket biar 1 data. Bisa COD Jabodetabek #tiketcoldplay #coldplayindonesia #wtscoldplay #wtbcoldplay
#coldplayinjakarta #coldplayindonesia",TLyoca
https://twitter.com/waybackintooppa/status/1667416515581476866,2023-06-10 06:20:51+00:00,"Disaat Event BlackPink, Formula E, Coldplay, dan Indonesia vs Argentina
Orang lain : Duh gua ga kebagian tiket, Tabungan belum cukup, Kayaknya seru tuh nobar yuk, nyari calo yang murah dimana ya",KompasTV
https://twitter.com/waybackintooppa/status/1667416515581476866,2023-06-10 06:20:51+00:00,Siapa yang nonton Coldplay? JKT48 terpilih menjadi musisi pilihan netizen melalui voting Mata Najwa lho guys😋 yookk cung yang udah pegang tiket konser nya Coldplay😚 https://t.co/jARHmC8m4Z,KonserColdplay
https://twitter.com/kimdiTaehyung/status/1667435532408987650,2023-06-10 07:36:25+00:00,"@tanyakanrl gak bisa nebak siapa yg terpilih, harapannya 2 wanita yg slalu bkin gue tercengang, terhisteris sekaligus termotivasi saat konser bisa collab langsung triple kill Coldplay X Lyodra X Agnez Mo https://t.co/rrEW6iwV7c",kumparan
https://twitter.com/MataNajwa/status/1667446000490016768,2023-06-10 08:18:00+00:00,"Tiket Konser Aldi Taher Tribute to Coldplay Bakal Dijual Lagi 13 Juni, Harga Rp200 Ribu-Rp100 Juta https://t.co/7dDmUhpQYw",matamata_com
https://twitter.com/SnFlwrss/status/1667476548000317442,2023-06-10 10:19:23+00:00,"💜OPEN TRIP The BOYZ : ZENERATION In Jakarta 💜
Temen-temen Deobi, The B dari Jogja, solo, Semarang, Tegal yang mau nonton konser The Boyz, bisa gabung trip kita untuk berangkat bareng ke Jakarta
✅ DP 50.000 #ZenerationinJakarta #THEBOYZ_ZENERATION_in_JAKARTA https://t.co/3QiE0yoygV",AgusMagelangan
https://twitter.com/IDNTimes/status/1667482244829659136,2023-06-10 10:42:02+00:00,"Polisi menangkap pelaku penipuan konser Coldplay berinisial BT (23) yang merugikan korbannya Rp 5,5 juta. Dia melancarkan aksinya karena punya dendam pernah mengalami kasus serupa. #newsupdate #update #news #oneliner https://t.co/Z0acFR0kIF https://t.co/9UvK5zfvwo",Xcrypto77
https://twitter.com/IDWantsColdplay/status/1667483765411840002,2023-06-10 10:48:04+00:00,"Konser musik band asal Inggris, Coldplay bertajuk Music of the Spheres World Tour di Singapura diperpanjang menjadi empat hari, dari tanggal 23 hingga 27 Januari 2024 mendatang.
https://t.co/XUJy2TGm8S",Syakirinnorjaya
https://twitter.com/KompasTV/status/1667488166515994624,2023-06-10 11:05:33+00:00,Menunggu momen “Motif penipu tiket Indonesia vs Argentina: Dendam pernah ditipu tiket konser Coldplay” https://t.co/2GBvRe0G7b,suaradotcom
https://twitter.com/amanwuhuu/status/1667494446609620993,2023-06-10 11:30:31+00:00,"Yg cari tiket bisa join disini ya
https://t.co/RioM4tEVCx
Wts wtb palestina , Argentina , timnas indonesia , one ok rock , Messi , Coldplay",kimdiTaehyung
https://twitter.com/hafiizh_aa/status/1667495128758632449,2023-06-10 11:33:13+00:00,"JADI COLDPLAY BUAT KONSERT DEKAT SEMUA NEGARA ASIA LAH SUNDEL TAPI TAHUN NI JEPUN, TAIWAN, MALAYSIA DAN INDONESIA YANG DIDAHULUKAN? PANTAT BETUL BEREBUT BAGAI NAK GILA TUARI.",tribunnewswiki
https://twitter.com/indozonemedia/status/1667495802414190592,2023-06-10 11:35:54+00:00,"@idextratime Kabarnya konser Coldplay nanti juga gk dihadiri Chris Martin ET, katanya Chris Martin butuh liburan setelah jadwal yg padat dan bkln digantikan sama vokalis lapis kedua yaitu Aldi Taher",medcom_id
https://twitter.com/HadramiSupra/status/1667496002818023425,2023-06-10 11:36:42+00:00,"Polisi Tangkap Penipu Tiket Konser Coldplay, Pelakunya Masih Muda dengan Cara Canggih https://t.co/X1c5NkLdkf",nflhaniff
https://twitter.com/HadramiSupra/status/1667496006580334592,2023-06-10 11:36:43+00:00,"OPEN JASTIP TIKET TICKETING SERVICE
CXO MEDIA LIVE STAGE ft TAEYEONG EPIK HIGH
vierratale raisa Fee 200K [ DIURUS SAMPAI FISIK ]
⚠️limited slot ⚠️
• bookslot 35k : https://t.co/E8rtlNNLBK
• TIM BER PENGALAMAN BANYAK KONSER
• ada group cust
• spaylater *ada tnc https://t.co/2SaKs1VT7l",MOTION975FM
https://twitter.com/shcoolst/status/1667513819642630146,2023-06-10 12:47:30+00:00,"Gak suka konser. Ramai, pengap, bising, bau keringat, capek. Mending push up.
#Coldplay",gyuccilin
https://twitter.com/BTSARMYcasa/status/1667523590038892544,2023-06-10 13:26:19+00:00,"Dendam Kesumat! Motif Pelaku Penipuan Tiket Konser Coldplay Ternyata Pernah Tertipu Tiket Konser BLACKPINK
https://t.co/GYc5VUuwVd
Editor : Jabar ekspres/Rinrin Rindawati #jabarekspres #Dendamkesumat #pelakupenipuantiket #konsercoldplay #konserblackpink #penipuan",KonserColdplay
https://twitter.com/HendZiddane/status/1667535691339939840,2023-06-10 14:14:24+00:00,"@KompasTV REFUSE @coldplay playin at INDONESIA !!!!
BIG NO for LGBT-lover rock band !!!!!",KonserColdplay
https://twitter.com/kompascom/status/1667536608655187969,2023-06-10 14:18:03+00:00,"Aldi Taher Gelar Konser Tribute to Coldplay, Tiket Presale dan VIP Rp100 Juta Ludes https://t.co/AmlGi9yGbR",ifrahfuady
https://twitter.com/kompascom/status/1667536615869403138,2023-06-10 14:18:05+00:00,"OPEN JASA WAR KONSER ONE OK ROCK DAY 2
bayar seikhlasnya 👍 rill no tipu-tipu. ini bukti dapet festival a pas day 1. mau tanya tanya silahkan dm 👌. pengalaman dapat war tiket bola argentina-indonesia, ook, coldplay, nct, txt.",leokunto
https://twitter.com/derasdotid/status/1667537520119414785,2023-06-10 14:21:40+00:00,"Bayangin nanti konser coldplay lu sama dia Nonton konser bareng, pas bagian lagu ""yellow"" dia natap lu dan bilang “Do you know? You know i love you so”.",SINDOnews
https://twitter.com/KompasEnt/status/1667537607692255233,2023-06-10 14:22:01+00:00,Simak informasi jadwal penjualan hingga harga tiketnya. https://t.co/TqHsloRhhY,maul__arfan
https://twitter.com/ardianfrmnsyah/status/1667542027507240960,2023-06-10 14:39:35+00:00,"Penyanyi Tanah Air, Rahmania Astrini akan menjadi tamu spesial (special guest) dalam konser Coldplay di Jakarta. Rencana ini diumumkan oleh PK Entertainment selaku promotor konser pada Senin, 12 Juni 2023.
#Coldplay #Alineadotid #Konser https://t.co/4QKpao5MXA",kimdiTaehyung
https://twitter.com/ardianfrmnsyah/status/1667542027507240960,2023-06-10 14:39:35+00:00,"Sehubungan dengan batalnya Messi ke tanah air,dikabarkan juga bahwa Coldplay juga batal membawa Chris Martin ke indonesia dan diganti dengan bupati Coldplay..Aldi taher",kimdiTaehyung
https://twitter.com/Frimawan/status/1667545114246549509,2023-06-10 14:51:51+00:00,"Rahmania Astrini disebut akan menjadi special guest di konser Coldplay di Jakarta. Berikut profil lengkap, biodata dan prestasinya.
#portalyogya #RahmaniaAstrini #Coldplay https://t.co/obvvB1gXEv",kimdiTaehyung
https://twitter.com/kompascom/status/1667551092861992967,2023-06-10 15:15:36+00:00,"Aldi Taher memang fenomenal yang sulit dijelaskan dengan kata-kata. Komedian sekaligus aktor ini belakangan mencuri perhatian warganet dengan kelakuannya yang ada-ada aja.
#AldiTaher https://t.co/nYYQRgiDwH",kimdiTaehyung
https://twitter.com/AnakLobster/status/1667551222403059712,2023-06-10 15:16:07+00:00,Niatnya mau pound fit td pagi eh malah tidur lagii aghhhh,kimdiTaehyung
https://twitter.com/garinp4/status/1667554202401509377,2023-06-10 15:27:58+00:00,"Coldplay bakal menggelar konser Music of the Spheres World Tour (MOTSWT), selama 4 hari di Singapura, mulai 23 hingga 27 Januari 2024. https://t.co/X91WZRrtp6",m04rmy
https://twitter.com/adri_7i/status/1667558620626829314,2023-06-10 15:45:31+00:00,"@tanyarlfes Sepatu rodaa!! Sebelnya setiap inget sepatu roda w inget riska tmn sd w boong punya sepatu roda 1000 rmhnya tingkat 100 bisa liat Allah😭🙏🏻
Bp bp an tiap pulang ngaji w beli itu terus. Sampe pernah w umpetin di bawah baju lemari krn di omelin nyokap belinya itu trs bkn jajanan https://t.co/thaT0FSJP4",JinBase_
https://twitter.com/Fairly_Lucal/status/1667559193363247105,2023-06-10 15:47:48+00:00,"Calo tiket Coldplay Jakarta langsung pada meriang 😂
— Coldplay Tambah 4 Hari Konser di Singapura, Indonesia Gimana? https://t.co/ohxKATERNj",ekbistangsel
https://twitter.com/tamizhraa_/status/1667562332866895874,2023-06-10 16:00:16+00:00,"OPEN PRE ORDER - EXO 7TH ALBUM - EXIST by @Favfee_
💸Bookslot 50k (jika yang ingin nabung)
Tabungan: Tabungan awal wajib 50k ya,, setelah itu bebas berapa aja,, asalkan tinggal dikit sewaktu albumnya sudh sampai di INA",RaniKancana
https://twitter.com/rentaltuyulscnd/status/1667594707718004736,2023-06-10 18:08:55+00:00,"Baru-baru ini PK Entertainment mengumumkan bahwa Rahmania Astrini didapuk sebagai guest star spesial dalam konser Coldplay di Stadion Utama Gelora Bung Karno yang bertajuk ‘Music of The Spheres World Tour’.
Yuk intip profil Rahmania Astrini!
https://t.co/bn0YS9elQj",Stev3n_Peg3l
https://twitter.com/terhaechanie/status/1667598899794833408,2023-06-10 18:25:34+00:00,"Di live nya, Yoongi bilang ingin konser di Brazil karena dia melihat Seokjin pergi ke Argentina untuk perform dengan ColdPlay dan itu sangat keren.
Bener, penampilan Seokjin di Argentina memang memukau
#JIN #방탄소년단진 @BTS_twt https://t.co/7dnAEIPn2n",medcom_id
https://twitter.com/AmirKhir/status/1667602445751701504,2023-06-10 18:39:40+00:00,"Menteri Pariwisata dan Ekonomi Kreatif (Menparekraf) Sandiaga Uno angkat suara terkait Singapura yang mendapatkan jadwal empat hari untuk konser Coldplay dibandingkan dengan Indonesia yang masih tetap satu hari. Menurutnya, perlu diambil rencana untuk… https://t.co/zFEmmCUCOW",ozradiobandung
https://twitter.com/medcom_id/status/1667660410726539268,2023-06-10 22:30:00+00:00,"Ada yg minat nih?
Tiketnya cuma 100 jt..
https://t.co/jtZwf2tT0b",exjastip8
https://twitter.com/tribunkaltim/status/1667686440833277954,2023-06-11 00:13:26+00:00,aldi taher bikin konser tandingan bertajuk forplay🤔😂bagi yg kehabisan tiket coldplay mungkin bisa menghibur😀 https://t.co/Dmt7jCrv4Y,matamata_com
https://twitter.com/Rin322151437/status/1667700922821246976,2023-06-11 01:10:59+00:00,"@sylalllla konser, di indo ataupun luar negeri",azizyoo1
https://twitter.com/RagamIndones1a/status/1667706555280793601,2023-06-11 01:33:21+00:00,"Gokil! Kabarnya Coldplay diusulkan akan berkoloborasi dengan musisi Indonesia, mulai dari Nasida Ria, Agnez Mo, hingga Sheila on 7. Cris martin membuka peluang untuk berkoloborasi dengan musisi indonesia saat konser di Jakarta (15/11).
#BANDARA w/ @tempebaceum @antonilovendio_ https://t.co/Ije8Z6nvCT",azizyoo1
https://twitter.com/lasugarcrush13/status/1667715048545095681,2023-06-11 02:07:06+00:00,"WTS!!!
KAUM MENDANG MENDING MINGGIR TOD :D
Tiket festival
CAT 1 CAT 2 CAT 3 CAT 4 CAT 5 CAT 6::
- diurus sampai fisik
- bisa DP 50% buat keep sisanya COD
- COD pas tuker tiket di venue
- Diutamakan yg sudah keep DP
#Coldplay #ColdplayinJKT #tiketcoldplay #ColdplayIndonesia https://t.co/UWu4HoRGKi",KonserColdplay
https://twitter.com/OrangHotel/status/1667716639775944704,2023-06-11 02:13:26+00:00,"Witsss Nctzen, tyong F nih pas banget kalau mau liat shalala langsung,",westenthu
https://twitter.com/HendZiddane/status/1667718432417275904,2023-06-11 02:20:33+00:00,wait coldplay cant come to indonesia because of their supposed lgbt support ahahahahahahha wow,noonakpop_id
https://twitter.com/jkt48ngidoll/status/1667722352199897088,2023-06-11 02:36:08+00:00,"WTS Charlie putih jakarta Indonesia argentina Niki tour Bmth Coldplay David foster and friend Soundrenaline Wtf Dwp di bali Kalian bisa check jam terbang gue , harga mahal semua yaa tapi trusted COD di jakarta or Senayan city all the time . Ga kaleng “ beli di gue https://t.co/0ePKXfqepk",nar_art28
https://twitter.com/TLyoca/status/1667723707341758465,2023-06-11 02:41:31+00:00,"@IDWantsColdplay @coldplay Kayaknya coldplay gak usah tour asia autralia, di Indonesia doang udah sama aja dan bisa lebih hemat",jellyby_
https://twitter.com/KompasTV/status/1667726482389737472,2023-06-11 02:52:32+00:00,Akun ini dikelola manusia,unusualwhite11
https://twitter.com/KonserColdplay/status/1667728537107972098,2023-06-11 03:00:42+00:00,"Coldplay konser 4 hari di Singapore, break sehari doang😭 wst https://t.co/022b1JLcz9",CNNIndonesia
https://twitter.com/kumparan/status/1667743616188514304,2023-06-11 04:00:37+00:00,"admin kita bakal war dr korea, singapore dan indonesia. semoga speed inet nya menghasilkan banyak tiketttt kaya jakarta kemareeenn ❤️❤️❤️
#coldplayinsingapore #coldplayinbangkok",kangajam
https://twitter.com/matamata_com/status/1667744982080552962,2023-06-11 04:06:03+00:00,"@westenthu Hai guys! Ngomongin coldplay, sekarang aku menjalankan penelitian mengenai pembelian tiket coldplay di Indonesia. Aku boleh minta tolong buat isi kuesioner buat tugas akhirku gak? Kriteria respondennya ada di gambar ini. Makasih sebelumnya 🙏🏼🙏🏼🙏🏼 https://t.co/wau4mK0fqI",sobattoxic
